chloddi	4 37 45 27 6 39 24
chlust	4 37 45 32 56 58
chlwyd	4 37 45 73 38
chlywir	4 37 45 76 6 24 54
chnoni	4 37 49 26 6 49 24
chododd	4 37 27 6 38 26 39
choes	4 37 72 56
chofiannau	37 26 40 6 4 63 20 6 49 69
chogydd	4 37 27 6 42 32 39
chollodd	4 37 26 6 46 26 39
chopi	4 37 26 6 53 24
chorffori	37 26 54 6 4 41 26 6 54 24
chors	4 37 26 54 56
chrand	4 37 54 20 49 38
chredaf	4 37 54 23 6 38 20 40
chredyd	4 37 54 23 6 38 32 38
chreiriau	4 37 54 66 54 6 63 69
chriwiau	4 37 54 63 64 63 69
chroesfan	4 37 54 72 56 6 40 20 49
chroniclau	37 54 26 6 4 49 24 36 6 45 69
chrymodd	4 37 54 30 6 47 26 39
chrystiau	4 37 54 30 56 6 58 63 69
chwaer	4 37 64 70 54
chwalodd	4 37 64 20 6 45 26 39
chwantau	4 37 64 20 49 6 58 69
chwaraeir	37 64 20 6 4 54 70 6 24 54
chwaraewyr	37 64 20 6 4 54 70 6 73 54
chwareli	37 64 20 6 4 54 22 6 45 24
chwart	4 37 64 20 54 58
chwblhau	4 37 28 35 6 45 43 69
chwedeg	4 37 64 23 6 38 22 42
chwefror	4 37 64 22 40 6 54 26 54
chwerw	4 37 64 22 6 54 28
chwi	4 37 64 25
chwifiodd	4 37 64 24 40 6 63 26 39
chwilfriwio	4 37 64 24 45 6 40 54 63 64 63 26
chwilio	4 37 64 24 45 6 63 26
chwilota	37 64 24 6 4 45 26 6 58 20
chwipio	4 37 64 24 53 6 63 26
chwistrellwyr	37 64 24 56 6 4 58 54 22 6 46 73 54
chwmni	4 37 28 47 6 49 24
chwpwl	4 37 28 6 53 28 45
chwsg	4 37 28 56 36
chwyddo	4 37 73 6 39 26
chwyldro	4 37 73 45 6 38 54 26
chwynladdwr	37 73 49 6 4 45 21 6 39 28 54
chwyrnu	4 37 73 54 6 49 32
chwythiad	4 37 73 59 6 63 20 38
chychwynnodd	37 30 6 4 37 73 6 49 26 39
chydgordiol	37 30 38 6 4 42 26 54 6 38 63 26 45
chydweithrediad	37 30 38 6 64 66 59 6 4 54 22 38 6 63 20 38
chyfanrwydd	37 30 6 4 40 20 49 6 54 73 39
chyfaredd	37 30 6 4 40 20 6 54 22 39
chyfarwyddwr	37 30 6 40 20 6 4 54 73 6 39 28 54
chyfeiriad	37 30 6 4 40 66 54 6 63 20 38
chyffredin	37 30 41 6 4 54 23 6 38 24 49
chyffyrddodd	37 30 6 4 41 30 54 6 39 26 39
chyflaith	4 37 30 40 6 45 65 59
chyfleus	4 37 30 40 6 45 71 56
chyflwr	4 37 30 40 6 45 28 54
chyflymder	37 30 40 6 4 45 30 47 6 38 22 54
chyfododd	37 30 6 4 40 27 6 38 26 39
chyfraddau	37 30 40 6 4 54 21 6 39 69
chyfreithiol	37 30 40 6 4 54 66 59 6 63 26 45
chyfrifoldeb	37 30 40 6 54 24 6 4 40 26 45 6 38 22 35
chyfrwng	4 37 30 40 6 54 28 51
chyhoeddodd	37 30 6 4 43 72 6 39 26 39
chylch	4 37 32 45 37
chyllidwyr	37 30 6 4 46 25 6 38 73 54
chymdeithasu	37 30 47 6 38 66 6 4 59 21 6 56 32
chymharu	37 30 6 4 48 20 6 54 32
chymraeg	4 37 30 47 6 54 70 42
chymryd	4 37 30 47 6 54 32 38
chymwysterau	37 30 6 47 73 56 6 4 58 22 6 54 69
chynaeafau	37 30 6 49 70 6 4 21 6 40 69
chyngherddau	37 30 6 4 52 22 54 6 39 69
chynhelir	37 30 6 4 50 22 6 45 24 54
chynhyrchodd	37 30 6 4 50 30 54 6 37 26 39
chynllun	4 37 30 49 6 46 32 49
chynnig	4 37 30 6 49 24 42
chynorthwywyr	37 30 6 49 26 54 6 4 59 73 6 73 54
chynyddodd	37 30 6 4 49 30 6 39 26 39
chyrhaeddodd	37 30 6 4 55 70 6 39 26 39
chysgod	4 37 30 56 6 36 26 38
chysuron	37 30 6 4 56 32 6 54 26 49
chytundeb	37 30 6 4 58 32 49 6 38 22 35
chywir	4 37 76 6 24 54
cibddall	4 36 24 35 6 39 20 46
cigydd	4 36 25 6 42 32 39
ciledrychodd	36 24 6 45 22 38 6 4 54 30 6 37 26 39
cilieni	36 24 45 6 4 63 22 6 49 24
cilometr	36 24 6 4 45 26 6 47 22 58 54
ciniawa	36 24 49 6 4 63 77 6 20
cipiodd	4 36 24 53 6 63 26 39
cist	4 36 24 56 58
ciwio	4 36 63 64 63 27
claddwyd	4 36 45 21 6 39 73 38
clai	4 36 45 65
clas	4 36 45 21 56
clasurydd	36 45 20 6 4 56 32 6 54 32 39
cleddyf	4 36 45 23 6 39 32 40
cleient	4 36 45 66 6 22 49 58
clepian	4 36 45 22 53 6 63 20 49
clerigwyr	36 45 22 6 4 54 25 6 42 73 54
clinigau	36 45 24 6 4 49 25 6 42 69
clir	4 36 45 24 54
clo'r	4 36 45 26 54
clocsiau	4 36 45 26 36 6 57 69
clodwiw	4 36 45 26 38 6 64 63 28
clogyrnaidd	36 45 26 6 4 42 30 54 6 49 65 39
clorid	4 36 45 26 6 54 24 38
cludiant	4 36 45 32 38 6 63 20 49 58
cludwyr	4 36 45 33 6 38 73 54
clustnodi	36 45 32 56 6 4 58 49 27 6 38 24
clwyd	4 36 45 73 38
clwyfwyd	4 36 45 73 6 40 73 38
clydach	4 36 45 30 6 38 20 37
clymid	4 36 45 30 6 47 24 38
clyw	4 36 45 76
clywedog	36 45 76 6 4 23 6 38 26 42
clywodd	4 36 45 76 6 26 39
clywyd	4 36 45 76 6 32 38
cneifio'i	36 49 66 40 6 4 63 27 6 24
cnoi	4 36 49 68
cobiau	4 36 26 35 6 63 69
cochlea	36 26 37 6 4 45 23 6 20
coctêls	4 36 26 36 6 58 23 45 56
coden	4 36 27 6 38 22 49
codin	4 36 27 6 38 24 49
codwr	4 36 27 6 38 28 54
coedpoeth	4 36 72 38 6 53 72 59
coeglyd	4 36 72 42 6 45 32 38
coesau	4 36 72 6 56 69
cof	4 36 27 40
coffi	4 36 27 6 41 24
cofiadwy	36 26 40 6 4 63 21 6 38 73
cofient	4 36 26 40 6 63 22 49 58
cofir	4 36 27 6 40 24 54
cofnodi'r	36 26 40 6 4 49 27 6 38 24 54
cofrestrfa	36 26 40 6 4 54 22 56 6 58 54 40 20
cog	4 36 27 42
côl	4 36 27 45
colegau	36 26 6 4 45 23 6 42 69
coll	4 36 26 46
colled	4 36 26 6 46 22 38
collfarnwyd	36 26 46 6 4 40 20 54 6 49 73 38
colofn	4 36 26 6 45 26 40 49
colon	4 36 26 6 45 26 49
coma	4 36 26 6 47 20
comisiynodd	36 26 6 47 24 6 4 57 30 6 49 26 39
comiwnyddol	36 26 47 6 63 28 6 4 49 30 6 39 26 45
concrit	4 36 26 51 6 36 54 24 58
condemniwyd	36 26 49 6 4 38 22 47 6 49 63 73 38
consensws	36 26 49 6 4 56 22 49 6 56 28 56
consýrn	4 36 26 49 6 56 32 54 49
cop	4 36 26 53
copïor	4 36 26 53 6 63 26 54
corau	4 36 26 6 54 69
corea	36 26 6 4 54 23 6 20
corfforaethau	36 26 54 6 41 26 6 4 54 70 6 59 69
corgwn	4 36 26 54 6 42 28 49
cornel	4 36 26 54 6 49 22 45
corona	36 26 6 4 54 26 6 49 20
corpora	36 26 54 6 4 53 26 6 54 20
cortecs	4 36 26 54 6 58 22 36 56
corynnod	36 26 6 4 54 30 6 49 26 38
cosi	4 36 27 6 56 24
costiai	4 36 26 56 6 58 63 65
côt	4 36 27 58
cownter	4 36 75 49 6 58 22 54
cracio	4 36 54 20 36 6 63 26
crafangu	36 54 20 6 4 40 20 6 51 32
craffwn	4 36 54 21 6 41 28 49
crai	4 36 54 65
cramp	4 36 54 20 47 53
crasboeth	4 36 54 20 56 6 53 72 59
creadigaethau	36 54 22 6 20 6 38 24 6 4 42 70 6 59 69
crebachiad	36 54 22 6 4 35 20 37 6 63 20 38
credadun	36 54 22 6 4 38 21 6 38 32 49
credent	4 36 54 23 6 38 22 49 58
credoau	36 54 22 6 4 38 27 6 69
cref	4 36 54 23 40
crefydda	36 54 22 6 4 40 30 6 39 20
creiddiol	4 36 54 66 39 6 63 26 45
creithiau	4 36 54 66 59 6 63 69
creu	4 36 54 71
cri	4 36 54 25
cribyn	4 36 54 25 6 35 32 49
crimestoppers	36 54 24 6 47 22 56 6 4 58 26 6 53 22 54 56
crisial	4 36 54 24 6 57 20 45
cristionogion	36 54 24 56 6 58 63 26 6 4 49 26 42 6 63 26 49
croatia	36 54 26 6 4 20 58 6 63 20
croen	4 36 54 72 49
croesawn	4 36 54 72 6 56 77 49
croesfan	4 36 54 72 56 6 40 20 49
croesion	4 36 54 72 6 57 26 49
croestynnu	36 54 72 56 6 4 58 30 6 49 32
cromen	4 36 54 26 6 47 22 49
cronicl	4 36 54 26 6 49 24 36 45
croûtons	4 36 54 75 6 58 26 49 56
crwm	4 36 54 28 47
crwydr	4 36 54 73 38 54
crwydrodd	4 36 54 73 38 6 54 26 39
crybwyllais	36 54 30 6 4 35 73 6 46 65 56
cryd	4 36 54 33 38
cryfhau	4 36 54 30 40 6 43 69
cryn	4 36 54 32 49
cryno	4 36 54 30 6 49 26
crynwyr	4 36 54 30 6 49 73 54
cucoo's	36 32 6 4 36 27 6 26 56
cuddior	4 36 32 39 6 63 26 54
cul	4 36 32 45
cur	4 36 32 54
curig	4 36 32 6 54 24 42
cutiau	4 36 32 58 6 63 69
cwarter	4 36 64 20 54 6 58 22 54
cwblhawyd	36 28 35 6 4 45 43 77 6 32 38
cwd	4 36 29 38
cwest	4 36 64 22 56 58
cŵl	4 36 29 45
cwmni	4 36 28 47 6 49 24
cwmpasai	36 28 47 6 4 53 21 6 56 65
cwmystwyth	36 28 6 4 47 30 56 6 58 73 59
cwpana	36 28 6 4 53 20 6 49 20
cwpledi	36 28 53 6 4 45 23 6 38 24
cwrens	4 36 28 6 54 22 49 56
cwrtil	4 36 28 54 6 58 24 45
cwter	4 36 28 6 58 22 54
cwympai	4 36 73 47 6 53 65
cwynent	4 36 73 6 49 22 49 58
cwysi	4 36 73 6 56 24
cychwynnais	36 30 6 4 37 73 6 49 65 56
cydbwysedd	36 30 38 6 4 35 73 6 56 22 39
cydganu	36 30 38 6 4 42 20 6 49 32
cydgysylltiol	36 30 38 6 42 30 6 4 56 30 46 6 58 63 26 45
cydiodd	4 36 30 38 6 63 26 39
cydlynydd	36 30 38 6 4 45 30 6 49 32 39
cydnabyddiaethau	36 30 38 6 49 20 6 35 30 39 6 4 63 70 6 59 69
cydredeg	36 30 38 6 4 54 23 6 38 22 42
cydsyniodd	36 30 38 6 4 56 30 49 6 63 26 39
cydweithredu	36 30 38 6 64 66 59 6 4 54 23 6 38 32
cydyfed	36 30 6 4 38 30 6 40 22 38
cydymffurfio	36 30 6 38 30 47 6 4 41 32 54 6 40 63 26
cyfaddefodd	36 30 6 40 20 6 4 39 23 6 40 26 39
cyfalafol	36 30 6 40 20 6 4 45 21 6 40 26 45
cyfandiroedd	36 30 6 40 20 49 6 4 38 24 6 54 72 39
cyfanrifau	36 30 6 40 20 49 6 4 54 25 6 40 69
cyfansoddion	36 30 6 40 20 49 6 4 56 26 39 6 63 26 49
cyfansymiau	36 30 6 40 20 49 6 4 56 30 47 6 63 69
cyfareddu	36 30 6 40 20 6 4 54 23 6 39 32
cyfartal	36 30 6 4 40 20 54 6 58 20 45
cyfarwyddiadau	36 30 6 40 20 6 54 73 39 6 4 63 21 6 38 69
cyfateb	36 30 6 4 40 20 6 58 22 35
cyfathrebol	36 30 6 40 20 59 6 4 54 23 6 35 26 45
cyfeiliorni	36 30 6 40 66 45 6 4 63 26 54 6 49 24
cyfeilyddion	36 30 6 40 66 6 4 45 30 39 6 63 26 49
cyfeiriai	36 30 6 4 40 66 54 6 63 65
cyfeiriwch	36 30 6 4 40 66 54 6 63 28 37
cyfer	4 36 30 6 40 22 54
cyfesur	36 30 6 4 40 23 6 56 32 54
cyffesodd	36 30 6 4 41 23 6 56 26 39
cyffredin	36 30 41 6 4 54 23 6 38 24 49
cyffroi	4 36 30 41 6 54 68
cyffyrddiad	36 30 6 4 41 30 54 6 39 63 20 38
cyfiawnhau	36 30 40 6 4 63 77 6 50 69
cyfieithwyr	36 30 40 6 4 63 66 6 59 73 54
cyflawni	36 30 40 6 4 45 77 6 49 24
cyfle	4 36 30 40 6 45 22
cyfleodd	36 30 40 6 4 45 23 6 26 39
cyflog	4 36 30 40 6 45 26 42
cyflogwr	36 30 40 6 4 45 27 6 42 28 54
cyflwynid	36 30 40 6 4 45 73 6 49 24 38
cyflym	4 36 30 40 6 45 32 47
cyfnewid	36 30 40 6 4 49 67 6 24 38
cyfnodau	36 30 40 6 4 49 27 6 38 69
cyfododd	36 30 6 4 40 27 6 38 26 39
cyfoethogion	36 30 6 40 72 6 4 59 26 42 6 63 26 49
cyfranddalwyr	36 30 40 6 54 20 49 6 4 39 20 6 45 73 54
cyfrannwyd	36 30 40 6 4 54 20 6 49 73 38
cyfreithiau	36 30 40 6 4 54 66 59 6 63 69
cyfri	4 36 30 40 6 54 24
cyfrifiadur	36 30 40 6 54 24 40 6 4 63 21 6 38 32 54
cyfrifid	36 30 40 6 4 54 25 6 40 24 38
cyfrifoldebau	36 30 40 6 54 24 6 40 26 45 6 4 38 23 6 35 69
cyfrinachau	36 30 40 6 54 24 6 4 49 21 6 37 69
cyfrol	4 36 30 40 6 54 26 45
cyfryngaun	36 30 40 6 4 54 30 6 51 69 49
cyfundrefn	36 30 6 4 40 32 49 6 38 54 22 40 49
cyfunodd	36 30 6 4 40 32 6 49 26 39
cyfwelwyd	36 30 40 6 4 64 22 6 45 73 38
cyfyngiad	36 30 6 4 40 30 51 6 63 20 38
cyhoedd	4 36 30 6 43 72 39
cyhoeddir	36 30 6 4 43 72 6 39 24 54
cyhuddiad	36 30 6 4 43 32 39 6 63 20 38
cyhydedd	36 30 6 4 43 30 6 38 22 39
cylched	4 36 30 45 6 37 22 38
cylchol	4 36 30 45 6 37 26 45
cylla	4 36 30 6 46 20
cyllidol	36 30 6 4 46 25 6 38 26 45
cymanfa	36 30 6 4 47 20 49 6 40 20
cymathu	36 30 6 4 47 21 6 59 32
cymdeithasu	36 30 47 6 38 66 6 4 59 21 6 56 32
cymedrolwr	36 30 6 47 22 38 6 4 54 26 6 45 28 54
cymeradwyo	36 30 6 47 22 6 54 20 6 4 38 73 6 26
cymerau	36 30 6 4 47 22 6 54 69
cymerir	36 30 6 4 47 22 6 54 24 54
cymhares	36 30 6 4 48 20 6 54 22 56
cymheiriaid	36 30 6 4 48 66 54 6 63 65 38
cymhlethdodau	36 30 48 6 45 22 59 6 4 38 27 6 38 69
cymhwysodd	36 30 6 4 48 73 6 56 26 39
cymorthfeydd	36 30 6 4 47 26 54 6 59 40 71 39
cymreigaidd	36 30 47 6 4 54 66 6 42 65 39
cymrodorion	36 30 47 6 54 26 6 4 38 26 54 6 63 26 49
cymudo	36 30 6 4 47 33 6 38 26
cymuno	36 30 6 4 47 32 6 49 26
cymwyseddau	36 30 6 47 73 6 4 56 23 6 39 69
cymyla	36 30 6 4 47 30 6 45 20
cymysgent	36 30 6 4 47 30 56 6 36 22 49 58
cynaliadwy	36 30 6 49 20 45 6 4 63 21 6 38 73
cynddelw	36 30 49 6 4 39 22 6 45 28
cynefindra	36 30 6 49 22 6 4 40 24 49 6 38 54 20
cynffon	4 36 30 49 6 41 26 49
cynganeddu	36 30 6 51 20 6 4 49 23 6 39 32
cynghorir	36 30 6 4 52 26 6 54 24 54
cynghreiriau	36 30 52 6 4 54 66 54 6 63 69
cynhaliant	36 30 6 4 50 20 45 6 63 20 49 58
cynhelid	36 30 6 4 50 22 6 45 24 38
cynhesu	36 30 6 4 50 23 6 56 32
cynhwysid	36 30 6 4 50 73 6 56 24 38
cynhyrchaeth	36 30 6 4 50 30 54 6 37 70 59
cynhyrchwch	36 30 6 4 50 30 54 6 37 28 37
cynhyrfwyd	36 30 6 4 50 30 54 6 40 73 38
cynigiodd	36 30 6 4 49 24 42 6 63 26 39
cynilo	36 30 6 4 49 24 6 45 26
cynlluniwyd	36 30 49 6 4 46 32 49 6 63 73 38
cynllwynwyr	36 30 49 6 4 46 73 6 49 73 54
cynnig	4 36 30 6 49 24 42
cynoesoedd	36 30 6 4 49 72 6 56 72 39
cynorthwyon	36 30 6 49 26 54 6 4 59 73 6 26 49
cynrhon	4 36 30 49 6 55 26 49
cynrychiolwr	36 30 49 6 54 30 37 6 4 63 26 6 45 28 54
cynta'r	4 36 30 49 6 58 20 54
cynulleidfaol	36 30 6 49 32 6 46 66 38 6 4 40 21 6 26 45
cynyddol	36 30 6 4 49 30 6 39 26 45
cynysgaeddu	36 30 6 49 30 56 6 4 36 70 6 39 32
cyraeddadwy	36 30 6 54 70 6 4 39 21 6 38 73
cyrchai	4 36 30 54 6 37 65
cyrddau	4 36 30 54 6 39 69
cyrhaeddiad	36 30 6 4 55 70 39 6 63 20 38
cyrlion	4 36 30 54 6 45 63 26 49
cyrtiau	4 36 30 54 6 58 63 69
cysegru	36 30 6 4 56 22 42 6 54 32
cysgeir	4 36 30 56 6 36 66 54
cysgodol	36 30 56 6 4 36 27 6 38 26 45
cysodi	36 30 6 4 56 27 6 38 24
cystadleuwyr	36 30 56 6 58 20 38 6 4 45 71 6 73 54
cystrawennol	36 30 56 6 58 54 77 6 4 22 6 49 26 45
cysuron	36 30 6 4 56 32 6 54 26 49
cysylltiad	36 30 6 4 56 30 46 6 58 63 20 38
cysylltodd	36 30 6 4 56 30 46 6 58 26 39
cysyniadol	36 30 6 56 30 49 6 4 63 21 6 38 26 45
cythreuliaid	36 30 59 6 4 54 71 45 6 63 65 38
cytseinedd	36 30 58 6 4 56 66 6 49 22 39
cytundebau	36 30 6 58 32 49 6 4 38 23 6 35 69
cyw	4 36 76
cywilydd	36 76 6 4 24 6 45 32 39
cywiro	36 76 6 4 24 6 54 26
d'	4 38
dachwedd	4 38 20 37 6 64 22 39
dactegol	38 20 36 6 4 58 23 6 42 26 45
dadansoddi	38 20 6 38 20 49 6 4 56 27 6 39 24
dadau	4 38 21 6 38 69
dadfeiliodd	38 20 38 6 4 40 66 45 6 63 26 39
dadleuid	38 20 38 6 4 45 71 6 24 38
dadrith	4 38 20 38 6 54 24 59
daeareg	38 70 6 4 20 6 54 22 42
daearyddiaeth	38 70 6 20 6 4 54 30 39 6 63 70 59
daethai	4 38 70 6 59 65
dafad	4 38 21 6 40 20 38
dafis	4 38 21 6 40 24 56
dafluniol	38 20 40 6 4 45 32 49 6 63 26 45
dagr	4 38 20 42 54
daioni	38 65 6 4 26 6 49 24
daladwy	38 20 6 4 45 21 6 38 73
dalennau	38 20 6 4 45 22 6 49 69
daliadau	38 20 45 6 4 63 21 6 38 69
daliodd	4 38 20 45 6 63 26 39
dalltings	4 38 20 46 6 58 24 51 56
dalwrn	4 38 20 6 45 28 54 49
damed	4 38 20 6 47 22 38
damweiniol	38 20 47 6 4 64 66 49 6 63 26 45
danbrisio	38 20 49 6 4 35 54 24 6 57 26
dangosa	38 20 6 4 51 27 6 56 20
dangosodd	38 20 6 4 51 27 6 56 26 39
daniel	4 38 20 49 6 63 22 45
danoch	4 38 20 6 49 26 37
danwyddau	38 20 6 4 49 73 6 39 69
dar	4 38 20 54
darfodedig	38 20 54 6 40 26 6 4 38 23 6 38 24 42
darganfyddiadau	38 20 54 6 42 20 49 6 40 30 39 6 4 63 21 6 38 69
dargyfeiriol	38 20 54 6 42 30 6 4 40 66 54 6 63 26 45
darllediad	38 20 54 6 4 46 22 38 6 63 20 38
darllena	38 20 54 6 4 46 22 6 49 20
darlleniadau	38 20 54 6 46 22 49 6 4 63 21 6 38 69
darllenydd	38 20 54 6 4 46 22 6 49 32 39
darlunio	38 20 54 6 4 45 32 49 6 63 26
daro	4 38 20 6 54 26
darpar	4 38 20 54 6 53 20 54
darparwch	38 20 54 6 4 53 20 6 54 28 37
dasg	4 38 20 56 36
datblygasai	38 20 58 6 35 45 30 6 4 42 21 6 56 65
datblygu'n	38 20 58 6 4 35 45 30 6 42 32 49
datganiadau	38 20 58 6 42 20 49 6 4 63 21 6 38 69
datgelodd	38 20 58 6 4 42 22 6 45 26 39
datguddiodd	38 20 58 6 4 42 32 39 6 63 26 39
dathlu	4 38 20 59 6 45 32
datseinio	38 20 58 6 4 56 66 49 6 63 26
davies	38 20 6 4 25 6 22 56
dawelach	38 77 6 4 22 6 45 20 37
dawnsient	4 38 77 49 6 57 22 49 58
dda'r	4 39 20 54
ddadleoliad	39 20 38 6 45 22 6 4 26 45 6 63 20 38
ddaearegol	39 70 6 20 6 4 54 23 6 42 26 45
ddaethon	4 39 70 6 59 26 49
ddal	4 39 20 45
ddaliodd	4 39 20 45 6 63 26 39
ddamwain	4 39 20 47 6 64 65 49
ddangosodd	39 20 6 4 51 27 6 56 26 39
ddanteithfwyd	39 20 49 6 4 58 66 59 6 40 73 38
ddarganfyddiad	39 20 54 6 42 20 49 6 4 40 30 39 6 63 20 38
ddarlledu	39 20 54 6 4 46 23 6 38 32
ddarllenwyr	39 20 54 6 4 46 22 6 49 73 54
ddarlunior	39 20 54 6 4 45 32 49 6 63 26 54
ddarpariaeth	39 20 54 6 4 53 20 54 6 63 70 59
ddarwagior	39 20 54 6 4 64 20 42 6 63 26 54
ddatblygu	39 20 58 6 4 35 45 30 6 42 32
ddatganiadau	39 20 58 6 42 20 49 6 4 63 21 6 38 69
ddatguddio	39 20 58 6 4 42 32 39 6 63 26
ddatrysiad	39 20 58 6 4 54 30 6 57 20 38
ddawnsio	4 39 77 49 6 57 26
ddeallasant	39 22 6 20 6 4 46 21 6 56 20 49 58
ddeallusrwydd	39 22 6 20 6 4 46 32 56 6 54 73 39
ddechre	4 39 22 37 6 54 22
ddeddf	4 39 22 39 40
ddefaid	4 39 23 6 40 65 38
ddefnyddiai	39 22 40 6 4 49 30 39 6 63 65
ddefnyddiodd	39 22 40 6 4 49 30 39 6 63 26 39
ddefnyddwyr	39 22 40 6 4 49 30 6 39 73 54
ddeheuol	39 22 6 4 43 71 6 26 45
ddeiet	4 39 66 6 22 58
ddeilliodd	4 39 66 46 6 63 26 39
ddelfrydol	39 22 45 6 4 40 54 30 6 38 26 45
ddemocratig	39 22 6 47 26 36 6 4 54 20 6 58 24 42
ddenu	4 39 22 6 49 32
dderbyniadau	39 22 54 6 35 30 49 6 4 63 21 6 38 69
dderbyniwyd	39 22 54 6 4 35 30 49 6 63 73 38
ddesg	4 39 22 56 36
ddeuda	4 39 71 6 38 20
ddeufis	4 39 71 6 40 24 56
ddeuthum	4 39 71 6 59 32 47
ddewisol	39 67 6 4 25 6 56 26 45
ddiamod	4 39 63 20 6 47 26 38
ddiarwybod	39 63 20 6 4 54 73 6 35 26 38
ddibynadwy	39 24 6 35 30 6 4 49 21 6 38 73
ddiddim	4 39 25 6 39 24 47
ddiddymwyd	39 24 6 4 39 30 6 47 73 38
ddieithriad	4 39 63 66 59 6 54 63 20 38
ddifaru	39 24 6 4 40 20 6 54 32
ddiffiniedig	39 24 6 41 24 49 6 4 63 23 6 38 24 42
ddiflaniad	39 24 40 6 4 45 20 49 6 63 20 38
ddifrif	4 39 24 40 6 54 24 40
ddifyrru	39 24 6 4 40 30 6 54 32
ddigidol	39 24 6 4 42 25 6 38 26 45
ddigrif	4 39 24 42 6 54 24 40
ddigwyddodd	39 24 6 4 42 73 6 39 26 39
ddihangodd	39 24 6 4 43 20 6 51 26 39
ddillad	4 39 24 6 46 20 38
ddilys	4 39 24 6 45 32 56
ddinasyddion	39 24 6 49 20 6 4 56 30 39 6 63 26 49
ddinonsens	39 24 6 4 49 26 49 6 56 22 49 56
ddiog	4 39 63 27 42
ddiolwg	4 39 63 26 6 45 28 42
ddirgryniad	39 24 54 6 4 42 54 30 49 6 63 20 38
ddirwestwr	39 24 54 6 4 64 22 56 6 58 28 54
ddirywio	39 24 6 54 76 6 4 25 6 26
ddisgownt	4 39 24 56 6 36 75 49 58
ddisgwyl	4 39 24 56 6 36 73 45
ddisgyblion	39 24 56 6 4 36 30 35 6 45 63 26 49
ddistawrwydd	39 24 56 6 4 58 77 6 54 73 39
ddiwedda	4 39 63 64 23 6 39 20
ddiweithdra	4 39 63 64 66 59 6 38 54 20
ddiwrnod	4 39 63 28 54 6 49 26 38
ddiwyg	4 39 63 73 42
ddiwyllio	4 39 63 73 46 6 63 26
ddodrefn	4 39 26 38 6 54 22 40 49
ddogfen	4 39 26 42 6 40 22 49
ddôl	4 39 27 45
ddolwar	4 39 26 45 6 64 20 54
ddosbarthun	39 26 56 6 4 53 20 54 6 59 32 49
ddraenio	4 39 54 70 49 6 63 26
ddramâu'r	4 39 54 20 6 47 69 54
ddringo	4 39 54 24 6 51 26
ddrwm	4 39 54 28 47
ddryslyd	4 39 54 30 56 6 45 32 38
dduon	4 39 33 6 26 49
ddwbl	4 39 28 35 45
ddŵr	4 39 29 54
ddwylo	4 39 73 6 45 26
ddwytha	4 39 73 6 59 20
ddychmygol	39 30 37 6 4 47 30 6 42 26 45
ddychwelodd	39 30 37 6 4 64 22 6 45 26 39
ddyddiau	4 39 30 39 6 63 69
ddyfarnu	39 30 6 4 40 20 54 6 49 32
ddyfi	4 39 30 6 40 24
ddyfodiaid	39 30 6 4 40 26 38 6 63 65 38
ddygai'r	4 39 30 6 42 65 54
ddylai	4 39 30 6 45 65
ddylaswn	39 30 6 4 45 21 6 56 28 49
ddylet	4 39 30 6 45 22 58
ddylunio	39 30 6 4 45 32 49 6 63 26
ddymunant	39 30 6 4 47 32 6 49 20 49 58
ddynes	4 39 30 6 49 22 56
ddynoliaeth	39 30 6 4 49 26 45 6 63 70 59
ddyrennir	39 30 6 4 54 22 6 49 24 54
ddysgodd	4 39 30 56 6 36 26 39
ddywedais	39 76 6 4 23 6 38 65 56
ddywedwch	39 76 6 4 23 6 38 28 37
deallaf	38 22 6 4 20 6 46 20 40
dealltwriaethau	38 22 6 20 46 6 58 28 54 6 4 63 70 6 59 69
debycach	38 22 6 4 35 30 6 36 20 37
dechneg	4 38 22 37 6 49 22 42
dechrau'r	4 38 22 37 6 54 69 54
dechreuais	38 22 37 6 4 54 71 6 65 56
dechreuodd	38 22 37 6 4 54 71 6 26 39
deciau	4 38 22 36 6 63 69
deddfwriaeth	38 22 39 6 4 40 28 54 6 63 70 59
dedfrydwyd	38 22 38 6 4 40 54 30 6 38 73 38
deffroad	38 22 41 6 4 54 27 6 20 38
defnydd	4 38 22 40 6 49 32 39
defnyddient	38 22 40 6 4 49 30 39 6 63 22 49 58
defnyddior	38 22 40 6 4 49 30 39 6 63 26 54
defod	4 38 23 6 40 26 38
deganwy	38 22 6 4 42 20 6 49 73
degwch	4 38 23 6 42 28 37
dehongliadau	38 22 6 43 26 51 6 4 45 63 21 6 38 69
deialu	38 66 6 4 20 6 45 32
deil	4 38 66 45
deiliog	4 38 66 45 6 63 26 42
deilwng	4 38 66 6 45 28 51
deimlir	4 38 66 47 6 45 24 54
deiniol	4 38 66 49 6 63 26 45
deiseb	4 38 66 6 56 22 35
deithion	4 38 66 59 6 63 26 49
deledu	38 22 6 4 45 23 6 38 32
delid	4 38 22 6 45 24 38
delwau	4 38 22 45 6 64 69
delynor	38 22 6 4 45 30 6 49 26 54
democratiaeth	38 22 6 47 26 36 6 4 54 20 58 6 63 70 59
dena	4 38 22 6 49 20
dendro	4 38 22 49 6 38 54 26
denir	4 38 22 6 49 24 54
denu	4 38 22 6 49 32
deorllewin	38 22 6 26 54 6 4 46 67 6 24 49
derbyniais	38 22 54 6 4 35 30 49 6 63 65 56
derbyniwch	38 22 54 6 4 35 30 49 6 63 28 37
